monthly_hours,TariffRate,electricity_bill
336,8.9,2990.4
604,7.7,4650.8
648,8.5,5508.0
765,8.2,6272.999999999999
280,9.2,2576.0
612,7.7,4712.400000000001
774,8.7,6733.799999999999
420,7.9,3318.0
599,9.3,5570.700000000001
424,8.1,3434.4
323,8.5,2745.5
756,7.8,5896.8
391,8.3,3245.3
439,7.9,3468.1000000000004
429,9.2,3946.8
339,8.2,2779.8
385,8.8,3388.0000000000005
723,8.5,6145.5
691,7.8,5389.8
206,8.1,1668.6
817,8.4,6862.8
272,7.7,2094.4
742,8.2,6084.4
531,7.7,4088.7
726,7.8,5662.8
302,9.2,2778.4
426,8.1,3450.6
499,7.4,3692.6
309,9.1,2811.9
847,8.3,7030.1
240,7.9,1896.0
659,7.9,5206.1
620,8.7,5394.0
730,9.2,6715.999999999999
697,7.9,5506.3
192,7.9,1516.8000000000002
673,9.1,6124.3
822,7.6,6247.2
739,7.9,5838.1
510,7.8,3978.0
261,9.3,2427.3
713,7.9,5632.7
242,8.7,2105.4
334,9.2,3072.8
698,7.7,5374.6
698,8.5,5933.0
335,7.4,2479.0
675,7.4,4995.0
383,7.8,2987.4
734,9.3,6826.200000000001
498,9.2,4581.599999999999
582,9.2,5354.4
813,9.3,7560.900000000001
774,7.7,5959.8
312,9.1,2839.2
815,7.7,6275.5
393,8.2,3222.6
619,9.2,5694.799999999999
625,9.3,5812.5
785,7.4,5809.0
625,8.4,5250.0
755,7.9,5964.5
682,7.6,5183.2
277,8.4,2326.8
693,9.1,6306.3
376,7.8,2932.8
409,8.7,3558.3
450,8.7,3915.0
692,7.4,5120.8
290,9.1,2639.0
637,7.8,4968.599999999999
747,7.6,5677.2
441,8.3,3660.3
687,8.2,5633.4
798,8.5,6783.0
297,7.4,2197.8
336,8.4,2822.4
287,9.3,2669.1000000000004
750,8.1,6075.0
265,9.2,2438.0
765,8.4,6426.0
342,8.2,2804.4
719,7.6,5464.4
390,8.1,3159.0
806,8.2,6609.2
595,9.2,5474.0
736,9.2,6771.2
312,7.9,2464.8
458,7.8,3572.4
651,7.4,4817.400000000001
737,8.9,6559.3
351,7.7,2702.7000000000003
280,7.7,2156.0
367,9.2,3376.4
772,7.9,6098.8
263,8.5,2235.5
727,7.8,5670.599999999999
789,7.7,6075.3
798,7.6,6064.799999999999
534,8.5,4539.0
336,9.3,3124.8
796,8.3,6606.8
484,8.3,4017.2
900,8.2,7379.999999999999
363,8.7,3158.1
259,7.7,1994.3
664,7.9,5245.6
270,7.7,2079.0
388,9.3,3608.4
729,7.7,5613.3
201,9.2,1849.2
732,7.6,5563.2
598,7.6,4544.8
573,9.2,5271.599999999999
311,7.7,2394.7000000000003
293,8.7,2549.1
406,9.1,3694.6
381,8.2,3124.2
202,8.9,1797.8000000000002
574,8.5,4879.0
742,8.1,6010.2
339,9.2,3118.8
473,8.9,4209.7
540,7.9,4266.0
235,9.1,2138.5
655,8.9,5829.5
323,9.1,2939.3
464,8.8,4083.2
301,8.2,2468.2
284,8.5,2414.0
796,9.1,7243.599999999999
365,9.1,3321.5
737,8.7,6411.9
502,9.3,4668.6
670,9.1,6097.0
726,8.3,6025.8
325,8.7,2827.4999999999995
307,8.1,2486.7
712,9.2,6550.4
672,8.1,5443.2
336,7.6,2553.6
445,9.3,4138.5
685,7.7,5274.5
288,8.2,2361.6
644,8.1,5216.4
822,8.4,6904.8
726,8.4,6098.400000000001
265,7.9,2093.5
346,7.8,2698.8
390,8.4,3276.0
176,7.8,1372.8
659,8.9,5865.1
790,9.3,7347.000000000001
258,9.2,2373.6
509,9.3,4733.700000000001
729,9.1,6633.9
514,8.8,4523.200000000001
422,8.3,3502.6000000000004
270,9.1,2457.0
346,8.2,2837.2
517,8.2,4239.4
349,9.1,3175.9
746,8.7,6490.2
750,8.2,6149.999999999999
613,7.7,4720.1
320,8.8,2816.0
640,8.9,5696.0
622,8.9,5535.8
253,8.3,2099.9
368,8.5,3128.0
294,7.9,2322.6
741,9.3,6891.3
234,8.1,1895.4
280,8.3,2324.0
814,8.9,7244.6
773,8.8,6802.400000000001
209,8.8,1839.2
748,8.7,6507.599999999999
248,8.9,2207.2000000000003
417,7.9,3294.3
781,8.7,6794.7
398,8.4,3343.2000000000003
253,8.1,2049.3
347,8.7,3018.9
821,7.6,6239.599999999999
390,9.3,3627.000000000001
624,7.7,4804.8
400,9.1,3640.0
910,8.4,7644.0
213,7.4,1576.2
400,8.7,3479.9999999999995
754,8.9,6710.6
726,7.9,5735.400000000001
345,8.1,2794.5
291,9.2,2677.2
429,7.6,3260.4
733,7.4,5424.2
775,8.3,6432.500000000001
323,9.2,2971.6
324,7.6,2462.4
731,7.9,5774.900000000001
656,7.4,4854.400000000001
696,7.6,5289.599999999999
526,8.1,4260.599999999999
548,7.7,4219.6
271,7.4,2005.4
323,7.9,2551.7000000000003
756,8.5,6426.0
649,8.7,5646.299999999999
596,8.4,5006.400000000001
791,8.8,6960.8
708,8.7,6159.599999999999
711,7.6,5403.599999999999
473,8.7,4115.099999999999
687,7.9,5427.3
390,8.5,3315.0
395,7.4,2923.0
692,8.2,5674.4
192,8.9,1708.8000000000002
285,7.4,2109.0
685,8.1,5548.5
644,7.8,5023.2
353,8.8,3106.4
753,8.5,6400.5
301,8.9,2678.9
260,8.8,2288.0
819,7.4,6060.6
458,8.1,3709.8
353,7.6,2682.8
438,8.9,3898.2
474,8.2,3886.8
345,9.2,3173.9999999999995
683,7.8,5327.4
277,9.2,2548.4
277,7.6,2105.2
415,7.8,3237.0
326,8.1,2640.6
366,7.8,2854.8
779,8.8,6855.200000000001
669,8.8,5887.200000000001
188,9.3,1748.4
280,8.9,2492.0
745,7.9,5885.5
585,7.4,4329.0
478,8.8,4206.400000000001
883,8.9,7858.700000000001
508,7.7,3911.6
266,7.6,2021.6
703,8.4,5905.2
404,8.3,3353.2000000000003
375,7.7,2887.5
356,9.2,3275.2
594,8.8,5227.200000000001
270,8.5,2295.0
636,8.3,5278.8
769,8.5,6536.5
234,9.2,2152.8
302,8.1,2446.2
315,9.2,2898.0
864,9.1,7862.4
298,8.5,2533.0
458,8.8,4030.400000000001
737,7.4,5453.8
781,8.3,6482.3
192,8.4,1612.8000000000002
291,8.5,2473.5
910,8.7,7916.999999999999
705,9.3,6556.500000000001
654,7.8,5101.2
632,8.3,5245.6
701,9.3,6519.3
688,7.8,5366.4
708,7.4,5239.2
257,8.2,2107.4
259,9.3,2408.7000000000003
796,7.8,6208.8
360,8.3,2988.0000000000005
801,8.5,6808.5
376,8.3,3120.8
304,8.8,2675.2000000000003
297,9.1,2702.7
752,7.9,5940.8
697,7.8,5436.599999999999
254,8.4,2133.6
324,8.3,2689.2000000000003
430,7.6,3268.0
822,8.2,6740.4
399,8.8,3511.2000000000003
694,9.1,6315.4
811,8.2,6650.2
679,7.8,5296.2
826,9.2,7599.2
776,8.7,6751.2
731,9.3,6798.3
299,9.2,2750.8
295,8.3,2448.5
261,8.5,2218.5
322,8.8,2833.6000000000004
398,8.5,3383.0
276,7.6,2097.6
649,8.4,5451.6
334,8.8,2939.2000000000003
744,8.1,6026.4
170,9.1,1547.0
765,9.3,7114.500000000001
328,8.5,2788.0
491,9.2,4517.2
274,7.4,2027.6
879,7.6,6680.4
768,8.8,6758.400000000001
810,8.3,6723.000000000001
724,7.7,5574.8
317,8.8,2789.6000000000004
750,8.7,6524.999999999999
854,7.4,6319.6
727,8.9,6470.3
225,8.9,2002.5
773,8.2,6338.599999999999
638,7.6,4848.8
591,8.8,5200.8
227,7.7,1747.9
684,8.9,6087.6
313,8.5,2660.5
684,8.5,5814.0
629,8.4,5283.6
353,8.7,3071.1
375,7.4,2775.0
401,8.4,3368.4
442,7.8,3447.6
257,9.1,2338.7
754,7.7,5805.8
768,8.2,6297.599999999999
294,8.4,2469.6
345,9.3,3208.5000000000005
321,8.8,2824.8
345,7.4,2553.0
718,8.7,6246.599999999999
350,8.5,2975.0
281,8.5,2388.5
236,8.5,2006.0
754,7.6,5730.4
536,8.5,4556.0
811,7.7,6244.7
642,8.9,5713.8
662,8.2,5428.4
187,8.1,1514.7
197,9.3,1832.1
361,8.7,3140.7
345,7.9,2725.5
823,8.2,6748.599999999999
389,7.6,2956.4
326,8.9,2901.4
721,8.5,6128.5
687,8.1,5564.7
222,7.8,1731.6
303,8.5,2575.5
739,8.2,6059.799999999999
752,8.4,6316.8
622,8.4,5224.8
814,7.8,6349.2
661,8.4,5552.400000000001
765,7.7,5890.5
349,7.7,2687.3
222,7.6,1687.1999999999998
719,8.1,5823.9
597,7.6,4537.2
805,9.3,7486.500000000001
446,9.1,4058.6
217,8.9,1931.3
331,9.2,3045.2
214,8.3,1776.2
616,8.4,5174.400000000001
327,9.2,3008.4
709,8.8,6239.200000000001
354,7.7,2725.8
509,9.1,4631.9
328,8.7,2853.6
239,7.7,1840.3
670,8.2,5493.999999999999
274,8.4,2301.6
269,9.1,2447.9
795,8.4,6678.0
756,8.9,6728.400000000001
629,9.1,5723.9
420,8.5,3570.0
758,9.1,6897.8
322,7.7,2479.4
703,7.6,5342.8
667,7.7,5135.900000000001
317,8.1,2567.7
769,8.1,6228.9
777,8.2,6371.4
389,9.2,3578.8
562,7.4,4158.8
210,8.5,1785.0
760,7.6,5776.0
199,9.1,1810.9
461,7.8,3595.8
570,9.3,5301.0
598,8.3,4963.400000000001
719,7.9,5680.1
746,8.9,6639.400000000001
224,9.2,2060.8
469,9.3,4361.700000000001
351,7.8,2737.8
666,7.9,5261.400000000001
836,8.2,6855.2
301,9.2,2769.2
756,9.1,6879.599999999999
873,8.2,7158.599999999999
759,9.3,7058.700000000001
646,7.9,5103.400000000001
393,9.1,3576.3
274,8.3,2274.2000000000003
689,8.4,5787.6
344,9.2,3164.8
491,9.3,4566.3
247,8.2,2025.4
338,8.2,2771.6
369,8.3,3062.7000000000003
810,9.1,7371.0
658,8.3,5461.400000000001
461,8.8,4056.8
750,7.8,5850.0
618,8.4,5191.2
702,7.8,5475.599999999999
425,9.2,3910.0
747,8.2,6125.4
299,7.7,2302.3
748,8.5,6358.0
690,7.8,5382.0
300,9.3,2790.0
344,8.3,2855.2000000000003
660,7.7,5082.0
756,8.2,6199.2
494,8.3,4100.200000000001
613,9.1,5578.3
370,8.8,3256.0000000000005
263,8.8,2314.4
290,8.5,2465.0
656,8.3,5444.8
348,7.6,2644.8
279,9.1,2538.9
767,8.9,6826.3
733,9.3,6816.900000000001
227,9.2,2088.4
787,8.4,6610.8
734,7.4,5431.6
414,7.6,3146.4
263,9.2,2419.6
701,8.5,5958.5
787,9.1,7161.7
319,8.7,2775.3
706,9.2,6495.2
343,9.3,3189.9
710,8.1,5751.0
732,8.7,6368.4
706,7.4,5224.400000000001
791,8.1,6407.099999999999
732,8.3,6075.6
398,8.7,3462.6
667,7.6,5069.2
798,8.1,6463.799999999999
670,7.4,4958.0
358,7.4,2649.2000000000003
635,7.8,4953.0
758,8.4,6367.2
595,7.8,4641.0
764,8.3,6341.200000000001
808,9.2,7433.599999999999
436,9.3,4054.8
630,9.2,5796.0
820,8.4,6888.0
717,8.1,5807.7
240,9.2,2208.0
197,8.7,1713.9
281,9.1,2557.1
318,8.4,2671.2000000000003
305,9.2,2806.0
171,8.1,1385.1
657,8.8,5781.6
332,8.7,2888.4
544,8.3,4515.200000000001
570,8.7,4959.0
405,7.9,3199.5
290,8.3,2407.0
770,9.3,7161.000000000001
691,7.7,5320.7
723,8.9,6434.7
670,7.8,5226.0
688,8.9,6123.2
305,9.3,2836.5
280,9.1,2548.0
216,9.1,1965.6
482,7.7,3711.4
351,8.3,2913.3
252,9.3,2343.6000000000004
835,7.7,6429.5
293,8.2,2402.6
286,7.4,2116.4
732,9.1,6661.2
281,8.7,2444.7
286,8.5,2431.0
718,8.5,6103.0
657,8.9,5847.3
329,8.1,2664.9
680,8.5,5780.0
363,8.9,3230.7000000000003
300,7.8,2340.0
690,8.2,5657.999999999999
757,8.7,6585.9
751,9.2,6909.2
718,8.1,5815.8
703,7.9,5553.7
811,8.7,7055.7
368,9.2,3385.6
770,7.9,6083.0
475,7.8,3705.0
259,8.8,2279.2000000000003
263,7.4,1946.2
584,8.7,5080.799999999999
269,8.7,2340.3
725,8.9,6452.5
549,9.3,5105.700000000001
531,7.4,3929.4
728,7.4,5387.2
798,9.3,7421.400000000001
672,7.6,5107.2
239,7.8,1864.2
372,9.2,3422.4
793,7.4,5868.200000000001
398,7.6,3024.8
204,8.1,1652.4
281,8.9,2500.9
678,9.3,6305.400000000001
802,9.3,7458.6
661,7.7,5089.7
621,8.4,5216.400000000001
659,8.2,5403.799999999999
261,8.9,2322.9
716,8.8,6300.8
680,8.1,5508.0
687,8.9,6114.3
388,8.3,3220.4
664,8.5,5644.0
714,8.1,5783.4
676,8.8,5948.8
454,7.8,3541.2
697,9.2,6412.4
481,8.3,3992.3
244,8.7,2122.8
820,8.7,7133.999999999999
193,9.2,1775.6
270,7.9,2133.0
693,8.7,6029.099999999999
162,8.4,1360.8
242,7.6,1839.2
221,9.2,2033.2
665,9.1,6051.5
780,8.1,6318.0
161,7.6,1223.6
331,8.2,2714.2
248,7.9,1959.2
381,9.3,3543.3
407,8.5,3459.5
203,7.6,1542.8
478,8.2,3919.6
720,8.7,6263.999999999999
195,9.1,1774.5
774,9.3,7198.200000000001
600,8.8,5280.0
808,7.7,6221.6
708,8.3,5876.400000000001
748,8.9,6657.2
686,8.9,6105.400000000001
778,8.5,6613.0
634,7.9,5008.6
405,7.7,3118.5
368,8.2,3017.6
735,8.5,6247.5
334,8.3,2772.2000000000003
763,7.8,5951.4
762,7.8,5943.599999999999
782,8.2,6412.4
743,8.2,6092.599999999999
244,8.4,2049.6
268,8.4,2251.2000000000003
316,7.6,2401.6
206,7.9,1627.4
348,7.8,2714.4
255,8.3,2116.5
725,8.5,6162.5
891,9.3,8286.300000000001
396,8.8,3484.8
664,8.4,5577.6
380,8.1,3078.0
786,8.7,6838.2
774,8.8,6811.200000000001
291,8.3,2415.3
310,8.9,2759.0
227,8.3,1884.1
307,8.3,2548.1000000000004
729,8.9,6488.1
424,9.3,3943.2
304,8.1,2462.4
645,7.8,5031.0
717,7.7,5520.900000000001
196,7.9,1548.4
692,7.7,5328.400000000001
796,7.6,6049.599999999999
310,7.6,2356.0
741,8.4,6224.400000000001
830,7.4,6142.0
327,8.8,2877.6000000000004
394,7.8,3073.2
356,7.9,2812.4
319,7.6,2424.4
709,9.2,6522.799999999999
378,9.1,3439.8
293,8.9,2607.7000000000003
626,7.8,4882.8
426,8.9,3791.4
275,7.8,2145.0
202,8.3,1676.6
287,7.6,2181.2
580,8.9,5162.0
363,7.8,2831.4
483,8.9,4298.7
193,8.5,1640.5
220,9.3,2046.0
261,7.7,2009.7
678,7.6,5152.8
245,8.9,2180.5
302,9.3,2808.6000000000004
329,7.4,2434.6
311,7.9,2456.9
281,9.2,2585.2
755,7.6,5738.0
760,9.1,6916.0
221,7.6,1679.6
325,8.8,2860.0000000000005
286,9.1,2602.6
656,8.8,5772.8
827,7.6,6285.2
326,9.1,2966.6
718,8.9,6390.2
656,9.2,6035.2
905,7.4,6697.0
243,8.3,2016.9
768,7.9,6067.200000000001
589,7.7,4535.3
312,8.2,2558.4
398,7.8,3104.4
754,8.4,6333.6
291,7.7,2240.7000000000003
583,7.6,4430.8
658,7.8,5132.4
751,7.8,5857.8
655,8.4,5502.0
278,8.4,2335.2000000000003
831,8.9,7395.900000000001
261,7.4,1931.4
595,8.9,5295.5
603,7.6,4582.8
230,7.4,1702.0
836,8.4,7022.400000000001
385,9.3,3580.5000000000005
701,7.9,5537.900000000001
350,7.6,2660.0
305,7.9,2409.5
289,8.8,2543.2000000000003
757,8.8,6661.6
692,8.5,5882.0
638,7.9,5040.2
710,8.3,5893.000000000001
700,8.3,5810.000000000001
223,8.5,1895.5
748,7.8,5834.4
712,8.1,5767.2
786,7.4,5816.400000000001
744,8.5,6324.0
315,8.8,2772.0
371,7.4,2745.4
464,9.2,4268.799999999999
292,9.2,2686.4
720,9.1,6552.0
367,8.2,3009.4
423,7.6,3214.8
685,9.3,6370.500000000001
833,7.7,6414.1
287,8.8,2525.6000000000004
772,8.9,6870.8
572,7.9,4518.8
627,8.3,5204.1
861,8.2,7060.2
213,7.7,1640.1
208,7.9,1643.2
325,7.6,2470.0
825,8.8,7260.000000000001
784,7.4,5801.6
622,8.7,5411.4
700,7.8,5460.0
775,8.7,6742.499999999999
725,8.2,5944.999999999999
740,8.8,6512.000000000001
215,7.8,1677.0
756,7.6,5745.599999999999
222,8.9,1975.8
542,8.8,4769.6
783,8.3,6498.900000000001
398,9.2,3661.6
286,8.4,2402.4
305,8.4,2562.0
243,9.1,2211.3
404,7.6,3070.4
773,8.4,6493.200000000001
270,7.6,2052.0
831,8.5,7063.5
562,7.6,4271.2
733,9.2,6743.599999999999
872,8.8,7673.6
671,8.3,5569.3
256,8.7,2227.2
264,9.3,2455.2000000000003
821,9.1,7471.099999999999
882,7.4,6526.8
243,7.9,1919.7
372,8.2,3050.4
283,8.4,2377.2000000000003
778,8.4,6535.200000000001
203,8.2,1664.6
364,8.3,3021.2000000000003
576,9.3,5356.8
767,8.3,6366.1
301,8.4,2528.4
373,7.9,2946.7000000000003
718,8.3,5959.400000000001
258,8.4,2167.2000000000003
734,8.4,6165.6
677,8.8,5957.6
466,8.2,3821.2
381,7.6,2895.6
193,7.4,1428.2
505,9.1,4595.5
228,8.4,1915.2
773,8.1,6261.299999999999
181,8.8,1592.8000000000002
808,7.6,6140.799999999999
648,8.7,5637.599999999999
349,8.9,3106.1
757,9.1,6888.7
412,8.3,3419.6000000000004
769,8.2,6305.799999999999
631,8.8,5552.8
288,8.5,2448.0
194,8.4,1629.6
736,8.8,6476.8
332,8.9,2954.8
744,8.4,6249.6
341,8.2,2796.2
319,9.3,2966.7000000000003
601,7.6,4567.599999999999
176,8.2,1443.1999999999998
271,7.6,2059.6
550,9.3,5115.0
688,7.6,5228.8
265,7.6,2014.0
687,9.3,6389.1
350,8.8,3080.0000000000005
711,9.2,6541.2
283,8.5,2405.5
209,7.9,1651.1
248,9.3,2306.4
703,7.7,5413.1
716,8.2,5871.2
693,8.5,5890.5
698,9.2,6421.599999999999
211,8.3,1751.3000000000002
723,7.4,5350.2
730,8.3,6059.000000000001
693,8.9,6167.7
593,8.8,5218.400000000001
776,8.4,6518.400000000001
860,8.1,6966.0
306,9.2,2815.2
812,9.3,7551.6
821,8.4,6896.400000000001
191,9.2,1757.1999999999998
441,7.7,3395.7000000000003
226,8.4,1898.4
267,9.2,2456.4
189,8.5,1606.5
314,8.1,2543.4
760,8.4,6384.0
292,9.3,2715.6000000000004
265,7.8,2067.0
867,8.1,7022.7
765,8.8,6732.000000000001
240,8.1,1944.0
644,8.9,5731.6
846,8.4,7106.400000000001
333,7.6,2530.8
413,8.3,3427.9
348,7.7,2679.6
664,9.3,6175.200000000001
789,8.3,6548.700000000001
799,8.1,6471.9
784,8.1,6350.4
618,7.9,4882.2
357,8.1,2891.7
727,8.1,5888.7
279,7.4,2064.6
802,7.6,6095.2
730,9.1,6643.0
643,7.4,4758.2
750,7.4,5550.0
685,8.3,5685.500000000001
740,9.2,6807.999999999999
650,7.9,5135.0
879,8.2,7207.799999999999
367,8.3,3046.1000000000004
213,9.2,1959.6
585,8.8,5148.0
209,8.3,1734.7
777,7.4,5749.8
438,7.6,3328.8
852,7.7,6560.400000000001
674,7.4,4987.6
771,8.5,6553.5
630,7.8,4914.0
826,8.7,7186.2
314,8.2,2574.8
722,8.8,6353.6
287,7.7,2209.9
333,8.9,2963.7000000000003
291,8.4,2444.4
687,8.5,5839.5
330,8.4,2772.0
819,7.7,6306.3
745,8.5,6332.5
260,7.4,1924.0
495,7.7,3811.5
796,8.1,6447.599999999999
276,7.9,2180.4
294,8.3,2440.2000000000003
742,9.1,6752.2
745,8.3,6183.500000000001
785,8.3,6515.500000000001
329,7.8,2566.2
335,8.3,2780.5000000000005
144,8.4,1209.6
284,7.6,2158.4
800,8.3,6640.000000000001
738,8.9,6568.2
728,8.9,6479.2
361,8.1,2924.1
749,7.6,5692.4
630,8.2,5166.0
160,7.9,1264.0
766,8.1,6204.599999999999
735,8.2,6026.999999999999
670,7.7,5159.0
614,8.8,5403.200000000001
725,7.9,5727.5
254,8.5,2159.0
268,7.4,1983.2
727,8.8,6397.6
705,8.4,5922.0
707,8.3,5868.1
244,8.5,2074.0
174,9.3,1618.2
252,8.5,2142.0
694,7.4,5135.6
168,9.3,1562.4
184,8.2,1508.8
357,7.6,2713.2
298,9.2,2741.6
224,7.8,1747.2
228,9.3,2120.4
758,9.2,6973.599999999999
315,8.5,2677.5
775,7.6,5890.0
563,7.6,4278.8
303,7.6,2302.8
780,8.7,6785.999999999999
715,8.3,5934.500000000001
705,7.4,5217.0
251,8.7,2183.7
284,8.4,2385.6
234,8.3,1942.2000000000005
339,7.9,2678.1
668,8.4,5611.2
297,8.4,2494.8
764,8.9,6799.6
761,8.4,6392.400000000001
365,7.7,2810.5
723,9.3,6723.900000000001
370,7.7,2849.0
783,7.9,6185.700000000001
376,8.7,3271.2
288,7.7,2217.6
329,9.2,3026.8
716,8.5,6086.0
726,8.2,5953.2
511,8.8,4496.8
272,8.1,2203.2
232,7.7,1786.4
713,8.4,5989.2
721,7.9,5695.900000000001
794,7.4,5875.6
862,8.5,7327.0
227,9.3,2111.1000000000004
770,8.8,6776.000000000001
220,8.1,1782.0
786,9.1,7152.599999999999
695,7.4,5143.0
444,8.9,3951.6
319,9.1,2902.9
314,7.4,2323.6
658,9.1,5987.8
807,9.1,7343.7
899,8.2,7371.799999999999
241,8.1,1952.1
315,7.7,2425.5
400,8.3,3320.0000000000005
257,8.5,2184.5
220,7.6,1672.0
322,8.9,2865.8
268,8.5,2278.0
185,7.8,1443.0
499,8.3,4141.700000000001
753,8.2,6174.599999999999
800,7.4,5920.0
784,8.9,6977.6
394,8.9,3506.6000000000004
258,7.6,1960.8
180,7.8,1404.0
199,8.7,1731.3
286,8.7,2488.2
305,8.8,2684.0
738,8.5,6273.0
316,8.2,2591.2
752,8.2,6166.4
746,8.1,6042.599999999999
831,7.4,6149.400000000001
682,8.1,5524.2
376,9.3,3496.8
232,8.2,1902.4
860,9.1,7826.0
800,9.1,7280.0
388,7.9,3065.2000000000003
296,9.1,2693.6
253,9.2,2327.6
854,7.9,6746.6
723,7.7,5567.1
282,7.6,2143.2
318,8.7,2766.6
244,9.2,2244.8
755,8.1,6115.5
817,8.8,7189.6
326,8.5,2771.0
705,8.3,5851.500000000001
765,7.8,5967.0
674,7.7,5189.8
758,8.9,6746.2
681,8.4,5720.400000000001
755,7.4,5587.0
628,7.9,4961.2
261,7.6,1983.6
257,7.8,2004.6
366,8.5,3111.0
624,7.6,4742.4
319,8.8,2807.2000000000003
776,7.6,5897.599999999999
744,9.1,6770.4
766,7.7,5898.2
406,8.4,3410.4
332,8.1,2689.2
283,8.9,2518.7000000000003
866,9.2,7967.2
689,7.9,5443.1
714,7.9,5640.6
355,8.1,2875.5
314,8.8,2763.2000000000003
230,8.2,1886.0
858,7.9,6778.200000000001
393,8.7,3419.1
828,8.9,7369.200000000001
756,8.1,6123.599999999999
351,8.8,3088.8
718,7.7,5528.6
279,7.6,2120.4
401,8.9,3568.9
186,8.7,1618.1999999999998
743,8.4,6241.2
381,8.9,3390.9
296,8.7,2575.2
274,8.9,2438.6
730,8.7,6350.999999999999
262,9.2,2410.4
691,8.5,5873.5
697,8.9,6203.3
794,9.3,7384.200000000001
258,8.8,2270.4
307,8.4,2578.8
805,8.8,7084.000000000001
757,8.5,6434.5
267,7.6,2029.2
632,7.6,4803.2
784,7.7,6036.8
337,8.1,2729.7
907,7.7,6983.900000000001
702,8.7,6107.4
480,8.9,4272.0
708,8.9,6301.2
394,7.7,3033.8
541,7.4,4003.4
802,9.2,7378.4
267,7.9,2109.3
749,9.3,6965.700000000001
708,8.2,5805.599999999999
829,8.3,6880.700000000001
754,8.2,6182.799999999999
734,9.2,6752.799999999999
689,7.7,5305.3
751,8.9,6683.900000000001
742,7.4,5490.8
766,7.6,5821.599999999999
724,9.1,6588.4
313,7.6,2378.8
706,7.9,5577.400000000001
654,8.4,5493.6
447,7.7,3441.9
751,8.5,6383.5
815,8.8,7172.000000000001
643,7.7,4951.1
279,8.5,2371.5
364,7.8,2839.2
697,8.7,6063.9
295,8.7,2566.5
881,8.5,7488.5
775,7.9,6122.5
406,9.3,3775.8
165,8.3,1369.5000000000002
356,8.3,2954.8
236,8.8,2076.8
836,7.9,6604.400000000001
326,8.4,2738.4
798,9.1,7261.799999999999
792,9.1,7207.2
798,7.9,6304.200000000001
294,7.6,2234.4
321,8.5,2728.5
719,8.2,5895.799999999999
215,9.1,1956.5
661,7.8,5155.8
258,8.1,2089.8
342,9.1,3112.2
838,7.8,6536.4
791,7.9,6248.900000000001
284,8.1,2300.4
313,8.3,2597.9
708,7.6,5380.8
803,8.4,6745.200000000001
275,8.9,2447.5
724,8.5,6154.0
316,7.8,2464.8
469,7.7,3611.3
240,8.8,2112.0
627,8.8,5517.6
577,7.4,4269.8
674,8.5,5729.0
289,9.1,2629.9
295,7.8,2301.0
689,8.2,5649.799999999999
738,9.1,6715.8
687,7.7,5289.900000000001
219,8.8,1927.2
206,8.7,1792.1999999999998
260,8.2,2132.0
615,7.6,4674.0
740,7.6,5624.0
677,7.7,5212.900000000001
228,9.1,2074.8
240,8.2,1968.0
271,7.9,2140.9
780,8.2,6395.999999999999
192,9.2,1766.4
770,8.5,6545.0
621,9.1,5651.099999999999
803,9.3,7467.900000000001
255,7.8,1989.0
509,7.8,3970.2
758,8.2,6215.599999999999
224,7.9,1769.6
412,7.7,3172.4
854,7.7,6575.8
769,7.7,5921.3
231,7.8,1801.8
513,8.4,4309.2
826,7.9,6525.400000000001
862,7.8,6723.599999999999
244,7.7,1878.8
337,8.5,2864.5
377,8.8,3317.6000000000004
715,7.8,5577.0
333,9.3,3096.9
693,8.4,5821.2
225,8.5,1912.5
388,7.4,2871.2000000000003
194,7.6,1474.4
731,8.1,5921.099999999999
285,8.5,2422.5
293,8.1,2373.3
255,9.3,2371.5
342,9.3,3180.6000000000004
224,8.1,1814.4
789,7.9,6233.1
234,8.2,1918.8
318,8.3,2639.4
802,7.9,6335.8
230,7.6,1748.0
774,8.4,6501.6
177,8.2,1451.4
711,8.8,6256.8
237,8.7,2061.9
275,8.1,2227.5
276,7.8,2152.8
314,9.1,2857.4
319,7.8,2488.2
323,7.8,2519.4
818,8.5,6953.0
743,7.7,5721.1
422,8.4,3544.8
691,9.2,6357.2
198,8.8,1742.4
203,8.1,1644.3
772,9.2,7102.4
329,7.9,2599.1
221,8.3,1834.3
755,9.1,6870.5
298,8.2,2443.6
762,8.3,6324.6
363,8.1,2940.3
682,7.8,5319.599999999999
799,7.4,5912.6
254,8.8,2235.2000000000003
307,7.9,2425.3
683,7.4,5054.2
191,8.5,1623.5
255,7.7,1963.5
280,9.3,2604.0
250,8.5,2125.0
726,7.6,5517.599999999999
287,7.8,2238.6
714,9.3,6640.200000000001
760,8.1,6156.0
472,8.8,4153.6
702,7.7,5405.400000000001
230,8.7,2001.0
233,8.8,2050.4
731,8.2,5994.2
338,8.3,2805.4
741,8.8,6520.8
327,7.6,2485.2
241,7.4,1783.4
630,8.4,5292.0
738,7.7,5682.6
250,8.2,2050.0
253,7.7,1948.1
313,9.2,2879.6
796,8.5,6766.0
279,8.7,2427.3
691,8.7,6011.7
300,9.2,2760.0
852,8.4,7156.8
244,9.3,2269.2000000000003
644,8.7,5602.799999999999
198,8.3,1643.4
770,7.4,5698.0
843,7.9,6659.700000000001
204,9.3,1897.2
716,9.2,6587.2
809,9.1,7361.9
698,8.8,6142.400000000001
